cust,monthly_bill,tax_body,biz_type,compost,garbage,recycle,total_yards,needed_recycle,enough_recycle,needed_compost,enough_compost
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
12929,3553.81,Y,LODGING-FW,5.76,36,20,61.76,18,Yes,12,No
13041,166.73,S,OFFICE BLD,0.8,0.32,1.44,2.56,0,Yes,0,Yes
13041,166.73,S,OFFICE BLD,0.8,0.32,1.44,2.56,0,Yes,0,Yes
13041,166.73,S,OFFICE BLD,0.8,0.32,1.44,2.56,0,Yes,0,Yes
13041,166.73,S,OFFICE BLD,0.8,0.32,1.44,2.56,0,Yes,0,Yes
13041,166.73,S,OFFICE BLD,0.8,0.32,1.44,2.56,0,Yes,0,Yes
13066,44.86,COUNTY,OFFICE BLD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
13066,44.86,COUNTY,OFFICE BLD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
13066,44.86,COUNTY,OFFICE BLD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
13130,269.14,COUNTY,MULTIFAMIL,0,0.96,0.96,1.92,0,Yes,0,Yes
13130,269.14,COUNTY,MULTIFAMIL,0,0.96,0.96,1.92,0,Yes,0,Yes
13130,269.14,COUNTY,MULTIFAMIL,0,0.96,0.96,1.92,0,Yes,0,Yes
13130,269.14,COUNTY,MULTIFAMIL,0,0.96,0.96,1.92,0,Yes,0,Yes
13143,147.96,S,VINEYARD,0,0.16,0.96,1.1199999999999999,0,Yes,0,Yes
13143,147.96,S,VINEYARD,0,0.16,0.96,1.1199999999999999,0,Yes,0,Yes
13143,147.96,S,VINEYARD,0,0.16,0.96,1.1199999999999999,0,Yes,0,Yes
13144,735.49,S,LODGING,0.96,8,1.44,10.4,4,No,3,No
13144,735.49,S,LODGING,0.96,8,1.44,10.4,4,No,3,No
13144,735.49,S,LODGING,0.96,8,1.44,10.4,4,No,3,No
13144,735.49,S,LODGING,0.96,8,1.44,10.4,4,No,3,No
13144,735.49,S,LODGING,0.96,8,1.44,10.4,4,No,3,No
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,8,Yes,5,Yes
13340,134.57,COUNTY,CONTRACTOR,0,0.48,0.48,0.96,0,Yes,0,Yes
13340,134.57,COUNTY,CONTRACTOR,0,0.48,0.48,0.96,0,Yes,0,Yes
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,6,Yes,4,No
13452,1966.06,COUNTY,PARK,0,6,4,10,3,Yes,2,No
13452,1966.06,COUNTY,PARK,0,6,4,10,3,Yes,2,No
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1,Yes,0,Yes
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1,Yes,0,Yes
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1,Yes,0,Yes
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1,Yes,0,Yes
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1,Yes,0,Yes
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13557,6836.26,Y,RESTAURANT,0,80,128,208,40,Yes,27,No
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13699,97.87,S,RETAIL,0,0.48,0.48,0.96,0,Yes,0,Yes
13699,97.87,S,RETAIL,0,0.48,0.48,0.96,0,Yes,0,Yes
13711,1252.72,COUNTY,VINEYARD,0,4,0,4,2,No,1,No
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0,Yes,0,Yes
13735,965.4,COUNTY,WINERY,0,4,5.4399999999999995,9.44,2,Yes,1,No
13735,965.4,COUNTY,WINERY,0,4,5.4399999999999995,9.44,2,Yes,1,No
13735,965.4,COUNTY,WINERY,0,4,5.4399999999999995,9.44,2,Yes,1,No
13735,965.4,COUNTY,WINERY,0,4,5.4399999999999995,9.44,2,Yes,1,No
13735,965.4,COUNTY,WINERY,0,4,5.4399999999999995,9.44,2,Yes,1,No
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0,Yes,0,Yes
13843,75,COUNTY,WINERY,0,0,16,16,0,Yes,0,Yes
13843,75,COUNTY,WINERY,0,0,16,16,0,Yes,0,Yes
13865,97.87,S,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
13865,97.87,S,OFFICE BLD,0,0.48,0.48,0.96,0,Yes,0,Yes
13913,727.82,S,SCHOOL,0,4,2.88,6.88,2,Yes,1,No
13913,727.82,S,SCHOOL,0,4,2.88,6.88,2,Yes,1,No
13913,727.82,S,SCHOOL,0,4,2.88,6.88,2,Yes,1,No
13979,708.68,Y,MULTIFAMIL,0,3.36,3.36,6.72,2,Yes,1,No
13979,708.68,Y,MULTIFAMIL,0,3.36,3.36,6.72,2,Yes,1,No
14030,44.86,COUNTY,CHURCH,0,0.16,0.48,0.64,0,Yes,0,Yes
14030,44.86,COUNTY,CHURCH,0,0.16,0.48,0.64,0,Yes,0,Yes
14081,2979.38,COUNTY,WINERY,4,16,4,24,8,No,5,No
14081,2979.38,COUNTY,WINERY,4,16,4,24,8,No,5,No
14081,2979.38,COUNTY,WINERY,4,16,4,24,8,No,5,No
14081,2979.38,COUNTY,WINERY,4,16,4,24,8,No,5,No
14177,207.86,C,MEDICAL,0,0.96,0.48,1.44,0,Yes,0,Yes
14177,207.86,C,MEDICAL,0,0.96,0.48,1.44,0,Yes,0,Yes
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1,Yes,1,No
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1,Yes,1,No
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1,Yes,1,No
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1,Yes,1,No
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1,Yes,1,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,18,No,12,No
14225,269.14,COUNTY,WINERY,0,0.96,0.96,1.92,0,Yes,0,Yes
14225,269.14,COUNTY,WINERY,0,0.96,0.96,1.92,0,Yes,0,Yes
14225,269.14,COUNTY,WINERY,0,0.96,0.96,1.92,0,Yes,0,Yes
14325,278.4,Y,POSTOFFICE,0,0.96,1.44,2.4,0,Yes,0,Yes
14325,278.4,Y,POSTOFFICE,0,0.96,1.44,2.4,0,Yes,0,Yes
14325,278.4,Y,POSTOFFICE,0,0.96,1.44,2.4,0,Yes,0,Yes
14325,278.4,Y,POSTOFFICE,0,0.96,1.44,2.4,0,Yes,0,Yes
14334,2866.26,S,MULTIFAMIL,0,32,2.88,34.88,16,No,11,No
14334,2866.26,S,MULTIFAMIL,0,32,2.88,34.88,16,No,11,No
14334,2866.26,S,MULTIFAMIL,0,32,2.88,34.88,16,No,11,No
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14377,1048.95,S,WINERY,12,6,25.44,43.44,3,Yes,2,Yes
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,0,Yes,0,Yes
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,0,Yes,0,Yes
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,0,Yes,0,Yes
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,0,Yes,0,Yes
14381,134.57,COUNTY,MEDICAL,0,0.48,0.48,0.96,0,Yes,0,Yes
14381,134.57,COUNTY,MEDICAL,0,0.48,0.48,0.96,0,Yes,0,Yes
14520,34.64,C,WINERY,0,0.16,0.48,0.64,0,Yes,0,Yes
14520,34.64,C,WINERY,0,0.16,0.48,0.64,0,Yes,0,Yes
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0,Yes,0,Yes
14590,2283.3,COUNTY,WINERY,0,6,10.96,16.96,3,Yes,2,No
14590,2283.3,COUNTY,WINERY,0,6,10.96,16.96,3,Yes,2,No
14590,2283.3,COUNTY,WINERY,0,6,10.96,16.96,3,Yes,2,No
14590,2283.3,COUNTY,WINERY,0,6,10.96,16.96,3,Yes,2,No
14590,2283.3,COUNTY,WINERY,0,6,10.96,16.96,3,Yes,2,No
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,8,Yes,5,Yes
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0,Yes,0,Yes
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0,Yes,0,Yes
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0,Yes,0,Yes
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0,Yes,0,Yes
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0,Yes,0,Yes
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0,Yes,0,Yes
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1,Yes,0,Yes
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1,Yes,0,Yes
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1,Yes,0,Yes
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0,Yes,0,Yes
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0,Yes,0,Yes
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0,Yes,0,Yes
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0,Yes,0,Yes
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,2,No,1,No
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,2,No,1,No
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,2,No,1,No
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,2,No,1,No
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,2,No,1,No
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0,Yes,0,Yes
15156,32.62,S,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
15156,32.62,S,OFFICE BLD,0,0.16,0.48,0.64,0,Yes,0,Yes
15204,89.71,COUNTY,POLICEFIRE,0,0.32,0.48,0.8,0,Yes,0,Yes
15204,89.71,COUNTY,POLICEFIRE,0,0.32,0.48,0.8,0,Yes,0,Yes
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0,Yes,0,Yes
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0,Yes,0,Yes
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0,Yes,0,Yes
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0,Yes,0,Yes
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0,Yes,0,Yes
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0,Yes,0,Yes
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0,Yes,0,Yes
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0,Yes,0,Yes
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0,Yes,0,Yes
15246,1170.67,COUNTY,WINERY,0,2,4,6,1,Yes,1,No
15246,1170.67,COUNTY,WINERY,0,2,4,6,1,Yes,1,No
15246,1170.67,COUNTY,WINERY,0,2,4,6,1,Yes,1,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15259,1071.82,S,VINEYARD,0,6.48,1.92,8.4,3,No,2,No
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0,Yes,0,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,12,Yes,8,Yes
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,1,No,1,No
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,1,No,1,No
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,1,No,1,No
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,1,No,1,No
15431,242.99,COUNTY,VINEYARD,0.48,0,0,0.48,0,Yes,0,Yes
15460,303.72,Y,RESTAURANT,0,1.44,1.44,2.88,1,Yes,0,Yes
15460,303.72,Y,RESTAURANT,0,1.44,1.44,2.88,1,Yes,0,Yes
15481,1373.25,COUNTY,WINERY,0,6,6.96,12.96,3,Yes,2,No
15481,1373.25,COUNTY,WINERY,0,6,6.96,12.96,3,Yes,2,No
15481,1373.25,COUNTY,WINERY,0,6,6.96,12.96,3,Yes,2,No
15481,1373.25,COUNTY,WINERY,0,6,6.96,12.96,3,Yes,2,No
15511,708.93,S,LODGING,0.48,4,1.44,5.92,2,No,1,No
15511,708.93,S,LODGING,0.48,4,1.44,5.92,2,No,1,No
15511,708.93,S,LODGING,0.48,4,1.44,5.92,2,No,1,No
15548,195.74,S,RESTAURANT,0,0.96,0.96,1.92,0,Yes,0,Yes
15548,195.74,S,RESTAURANT,0,0.96,0.96,1.92,0,Yes,0,Yes
15548,195.74,S,RESTAURANT,0,0.96,0.96,1.92,0,Yes,0,Yes
15548,195.74,S,RESTAURANT,0,0.96,0.96,1.92,0,Yes,0,Yes
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1,Yes,1,No
15641,179.44,COUNTY,MULTIFAMIL,0,0.64,0.96,1.6,0,Yes,0,Yes
15641,179.44,COUNTY,MULTIFAMIL,0,0.64,0.96,1.6,0,Yes,0,Yes
15650,813.98,C,MINI MART,0,4,0,4,2,No,1,No
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1,Yes,1,No
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1,Yes,1,No
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1,Yes,1,No
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1,Yes,1,No
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1,Yes,1,No
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1,Yes,1,No
15678,482.56,COUNTY,UTILITY,0,2,0.48,2.48,1,No,1,No
15678,482.56,COUNTY,UTILITY,0,2,0.48,2.48,1,No,1,No
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,1,Yes,1,Yes
15850,195.74,S,COMMUNITY,0,0.96,0.96,1.92,0,Yes,0,Yes
15850,195.74,S,COMMUNITY,0,0.96,0.96,1.92,0,Yes,0,Yes
15850,195.74,S,COMMUNITY,0,0.96,0.96,1.92,0,Yes,0,Yes
15850,195.74,S,COMMUNITY,0,0.96,0.96,1.92,0,Yes,0,Yes
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1,Yes,0,Yes
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1,Yes,0,Yes
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1,Yes,0,Yes
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1,Yes,0,Yes
15940,65.25,S,HOME IMPRO,0,0.32,0.48,0.8,0,Yes,0,Yes
15940,65.25,S,HOME IMPRO,0,0.32,0.48,0.8,0,Yes,0,Yes
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,2,Yes,1,No
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,2,Yes,1,No
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,2,Yes,1,No
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,2,Yes,1,No
16032,97.87,S,AUTO,0,0.48,0.48,0.96,0,Yes,0,Yes
16032,97.87,S,AUTO,0,0.48,0.48,0.96,0,Yes,0,Yes
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16189,1040.4,COUNTY,WINERY,0,4,9.44,13.44,2,Yes,1,No
16319,331.93,C,WINERY,0,0.48,2.4,2.88,0,Yes,0,Yes
16319,331.93,C,WINERY,0,0.48,2.4,2.88,0,Yes,0,Yes
16319,331.93,C,WINERY,0,0.48,2.4,2.88,0,Yes,0,Yes
16319,331.93,C,WINERY,0,0.48,2.4,2.88,0,Yes,0,Yes
16564,89.71,COUNTY,WINERY,0,0.32,0.48,0.8,0,Yes,0,Yes
16564,89.71,COUNTY,WINERY,0,0.32,0.48,0.8,0,Yes,0,Yes
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0,Yes,0,Yes
16605,890.4,COUNTY,WINERY,0,4,1.44,5.4399999999999995,2,No,1,No
16605,890.4,COUNTY,WINERY,0,4,1.44,5.4399999999999995,2,No,1,No
16607,171.28,S,WINERY,0,0.48,0.96,1.44,0,Yes,0,Yes
16607,171.28,S,WINERY,0,0.48,0.96,1.44,0,Yes,0,Yes
16607,171.28,S,WINERY,0,0.48,0.96,1.44,0,Yes,0,Yes
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0,Yes,0,Yes
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0,Yes,0,Yes
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0,Yes,0,Yes
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0,Yes,0,Yes
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0,Yes,0,Yes
17255,515.46,C,BAR NO FW,0,2,1.92,3.92,1,Yes,1,No
17255,515.46,C,BAR NO FW,0,2,1.92,3.92,1,Yes,1,No
17255,515.46,C,BAR NO FW,0,2,1.92,3.92,1,Yes,1,No
17255,515.46,C,BAR NO FW,0,2,1.92,3.92,1,Yes,1,No
17255,515.46,C,BAR NO FW,0,2,1.92,3.92,1,Yes,1,No
17422,439.46,C,BAKERY,0,2,1.44,3.44,1,Yes,1,No
17422,439.46,C,BAKERY,0,2,1.44,3.44,1,Yes,1,No
17422,439.46,C,BAKERY,0,2,1.44,3.44,1,Yes,1,No
17422,439.46,C,BAKERY,0,2,1.44,3.44,1,Yes,1,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,52,No,35,No
